2492862,wyldstyle,UCB00000260,janus-short,1,12,3600,4899,285772kb,2424,1391970874,1391970874,1391970995,1391973418,0,default,8.0800
2492859,wyldstyle,UCB00000260,janus-short,1,12,3600,4895,279876kb,2482,1391970868,1391970868,1391970962,1391973443,0,default,8.2733
2492368,metalbeard,S00000232,janus-small,1,12,36000,105715,246456kb,8934,1391885569,1391964525,1391964560,1391973494,0,default,29.7800
2492867,wyldstyle,UCB00000260,janus-short,1,12,3600,4902,285460kb,2600,1391970881,1391970881,1391971026,1391973625,0,default,8.6666
2492870,wyldstyle,UCB00000260,janus-short,1,12,3600,4885,283976kb,2632,1391970888,1391970888,1391971026,1391973659,0,default,8.7733
2492975,vitruvius,UCB00000261,janus-small,10,12,86400,41,10700kb,184,1391972948,1391973183,1391973479,1391973663,0,default,6.1333
2492866,wyldstyle,UCB00000260,janus-short,1,12,3600,4881,283528kb,2678,1391970881,1391970881,1391971026,1391973704,0,default,8.9266
2492861,wyldstyle,UCB00000260,janus-short,1,12,3600,4898,283972kb,2713,1391970874,1391970874,1391970995,1391973707,0,default,9.0433
2492873,wyldstyle,UCB00000260,janus-short,1,12,3600,4901,285388kb,2642,1391970894,1391970894,1391971061,1391973702,0,default,8.8066
2492863,wyldstyle,UCB00000260,janus-short,1,12,3600,4897,287968kb,2719,1391970874,1391970874,1391970995,1391973713,0,default,9.0633
2492971,vitruvius,UCB00000261,janus-small,10,12,86400,51,15188kb,254,1391972948,1391973183,1391973461,1391973715,0,default,8.4666
2492865,wyldstyle,UCB00000260,janus-short,1,12,3600,4897,281984kb,2733,1391970881,1391970881,1391970995,1391973727,0,default,9.1100
2492864,wyldstyle,UCB00000260,janus-short,1,12,3600,4883,285516kb,2731,1391970874,1391970874,1391970995,1391973725,0,default,9.1033
2492878,wyldstyle,UCB00000260,janus-short,1,12,3600,4884,283800kb,2646,1391970901,1391970901,1391971090,1391973736,0,default,8.8200
2492876,wyldstyle,UCB00000260,janus-short,1,12,3600,4902,285928kb,2657,1391970894,1391970894,1391971090,1391973747,0,default,8.8566
2492877,wyldstyle,UCB00000260,janus-short,1,12,3600,4896,285428kb,2666,1391970901,1391970901,1391971090,1391973756,0,default,8.8866
2492888,wyldstyle,UCB00000260,janus-short,1,12,3600,4902,279880kb,2615,1391970914,1391970914,1391971156,1391973771,0,default,8.7166
2492868,wyldstyle,UCB00000260,janus-short,1,12,3600,4896,280644kb,2754,1391970881,1391970881,1391971026,1391973780,0,default,9.1800
2492884,wyldstyle,UCB00000260,janus-short,1,12,3600,4898,287000kb,2674,1391970908,1391970908,1391971122,1391973796,0,default,8.9133
2492871,wyldstyle,UCB00000260,janus-short,1,12,3600,4897,287172kb,2764,1391970888,1391970888,1391971058,1391973822,0,default,9.2133
2492885,wyldstyle,UCB00000260,janus-short,1,12,3600,4906,284916kb,2697,1391970914,1391970914,1391971122,1391973820,0,default,8.9900
2492881,wyldstyle,UCB00000260,janus-short,1,12,3600,4901,283068kb,2710,1391970908,1391970908,1391971122,1391973832,0,default,9.0333
2492880,wyldstyle,UCB00000260,janus-short,1,12,3600,4898,283892kb,2744,1391970901,1391970901,1391971090,1391973834,0,default,9.1466
2492879,wyldstyle,UCB00000260,janus-short,1,12,3600,4901,284668kb,2747,1391970901,1391970901,1391971090,1391973837,0,default,9.1566
2492874,wyldstyle,UCB00000260,janus-short,1,12,3600,4885,280708kb,2789,1391970894,1391970894,1391971060,1391973849,0,default,9.2966
2492883,wyldstyle,UCB00000260,janus-short,1,12,3600,4899,285100kb,2738,1391970908,1391970908,1391971122,1391973861,0,default,9.1266
2492886,wyldstyle,UCB00000260,janus-short,1,12,3600,4883,283440kb,2710,1391970914,1391970914,1391971155,1391973865,0,default,9.0333
